   94.00000000  100.00000000   30.00000000   35.00000000    0.05000000    0.05000000          0.0000
   3984.3530   4226.9887   4461.7192   4422.9140   4335.8927   4463.6893   4514.0280   4470.3225   4486.3800   4394.6703   4100.1498   3890.1019   3731.8411   3584.6923   3616.5276
   3852.3536   3868.4532   3620.9062   3366.5128   3028.4160   2761.7625   3060.9456   3572.1101   3650.8153   3337.7864   3258.1851   3605.5234   4126.8248   4295.2434   4121.0333
   3704.9871   3325.6997   3304.0126   3781.4543   4175.4971   4293.1237   4329.0959   4403.5616   4554.1296   4485.6109   4159.5791   4174.5845   4428.3288   4634.4613   4767.9767
   4872.3293   4844.2412   4743.8633   4727.8127   4832.6880   4967.8285   5087.4957   5042.7598   4697.4913   4400.2805   4291.4520   4342.4078   4412.5482   4332.5442   4126.3943
   3910.8441   3813.3747   3702.9026   3778.4759   3915.7058   3650.8476   3746.7730   4297.2526   4486.4086   4377.5112   4442.4005   4610.7284   4726.5177   4748.3855   4816.5292
   4929.4802   4885.9048   4658.6715   4439.2363   4107.3976   3736.4652   3881.3205   4124.7337   4160.1455   4145.4802   4097.3409   4151.1260   4328.1056   4413.6861   4381.8054
   4350.0127   4336.3289   4145.2819   4000.7152   4053.8315   4245.6888   4388.4657   4452.5166   4356.3246   3935.7603   3395.1484   3207.4207   3267.8332   3820.9130   4463.2667
   4826.2325   4774.8600   4692.8803   4674.4263   4667.7644   4843.4533   4930.4643   4863.9686   4868.9235   4920.2003   4848.5714   4768.1342   4635.9912   4632.1728   4688.6144
   4133.9012   4313.6272   4449.9522   4515.7343   4580.0981   4589.1961   4542.3027   4461.9326   4415.5327   4169.4437   3975.8685   3990.3644   4059.3879   4044.0015   4166.6710
   4404.8672   4341.1428   4249.0287   3921.9436   3285.5619   2860.4815   2815.1874   2993.6695   3254.7297   3491.3075   3970.1345   4211.2848   4293.1481   4173.5770   3760.5768
   3424.8447   3313.0243   3334.7955   3530.1003   3776.9247   4144.8142   4424.5833   4523.2203   4385.5057   4206.1627   4221.7889   4471.0590   4704.5780   4869.6800   4924.9694
